,Created_at,Tweet id,Text
39, _json={'created_at': 'Mon Mar 09 12:01:57 +0000 2020', 'id': 1236985573836980225,"['text', 'rt', 'mobilefoot', 'defo']"
40, _json={'created_at': 'Mon Mar 09 12:01:41 +0000 2020', 'id': 1236985507948740610,"['text', 'truthnnnnhappymonday', 'newweek', 'justdoit', 'success', 'goalminded', 'realestate', 'dontmakeamovewithoutme', 'monday', 'httpstcoa9dg9majtk']"
41, _json={'created_at': 'Mon Mar 09 12:01:39 +0000 2020', 'id': 1236985497836089344,"['text', 'rocking', 'positive', 'monday', 'vibe', 'call', 'u', 'free', 'orthodontic', 'consultation', '3034522277', 'mondayvibes', 'positive', 'httpstco6y5yzkbsah']"
42, _json={'created_at': 'Mon Mar 09 12:01:34 +0000 2020', 'id': 1236985476235567104,"['text', 'car', '105', 'saved', 'ran', 'petrol', 'thanks', 'help', 'gail', 'always', 'happy', 'help', 'someone', 'nee', 'httpstcobp9uy5mopk']"
43, _json={'created_at': 'Mon Mar 09 12:01:27 +0000 2020', 'id': 1236985446049222656,"['text', 'london', 'tube', 'worker', 'test', 'positive', 'coronavirus', 'uk', 'httpstcol9k5zt468m']"
44, _json={'created_at': 'Mon Mar 09 12:00:22 +0000 2020', 'id': 1236985176233836545,"['text', 'possibility', 'lie', 'prayingnnpositivemindnjnpositivenquotesnattitudenthoughtninspirational']"
45, _json={'created_at': 'Mon Mar 09 11:59:43 +0000 2020', 'id': 1236985012576124928,"['text', 'rt', 'dlhampton', 'brain', 'wired', 'notice', 'negative', 'choose', 'work', 'thought', 'way', 'support', 'help']"
46, _json={'created_at': 'Mon Mar 09 11:59:41 +0000 2020', 'id': 1236985003663167489,"['text', 'rt', 'rsmindia', 'grey', 'color', 'reliable', 'solid', 'relationship', 'nngreen', 'color', 'positive']"
47, _json={'created_at': 'Mon Mar 09 11:57:15 +0000 2020', 'id': 1236984389961162754,"['text', 'people', 'tell', 'time']"
48, _json={'created_at': 'Mon Mar 09 11:56:50 +0000 2020', 'id': 1236984287716499456,"['text', 'rt', 'piscesareus', 'p', 'c', 'e', 'l', 'f', 'e', 'nteampisces', 'piscesareus', 'nthepiscesareus', 'repostandlikenzodiac', 'pisces', 'explore', 'astrology']"
49, _json={'created_at': 'Mon Mar 09 11:56:32 +0000 2020', 'id': 1236984210407260160,"['text', 'today', 'monday', 'let', 'stay', 'focused', 'task', 'hand', 'positive', 'attitude', 'change', 'people', 'life', 'glory', 'god']"
50, _json={'created_at': 'Mon Mar 09 11:55:10 +0000 2020', 'id': 1236983866117808130,"['text', '1', 'affirmation', 'website', 'boost', 'positivity', 'confidence', 'success', 'half', 'knowing', 'half', 'httpstco8olvfluw2f']"
51, _json={'created_at': 'Mon Mar 09 11:53:29 +0000 2020', 'id': 1236983442744565761,"['text', 'positive']"
52, _json={'created_at': 'Mon Mar 09 11:51:57 +0000 2020', 'id': 1236983058584272896,"['text', 'reading', 'yogajournal', 'morning', 'inspired', 'start', 'yoga']"
53, _json={'created_at': 'Mon Mar 09 11:51:57 +0000 2020', 'id': 1236983056084471808,"['text', 'patience', 'key', 'nnfollowme', 'followback', 'followtrain', 'followforfollow', 'follow', 'music', 'signit', 'future', 'soon', 'httpstco9fgoigkpck']"
54, _json={'created_at': 'Mon Mar 09 11:46:47 +0000 2020', 'id': 1236981758043795456,"['text', 'rt', 'dlhampton', 'brain', 'wired', 'notice', 'negative', 'choose', 'work', 'thought', 'way', 'support', 'help']"
55, _json={'created_at': 'Mon Mar 09 11:46:43 +0000 2020', 'id': 1236981740440375297,"['text', 'celebrating', 'holi', 'promise']"
56, _json={'created_at': 'Mon Mar 09 11:41:41 +0000 2020', 'id': 1236980473303351296,"['text', 'cut', 'negative', 'part', 'life', 'leave', 'positive', 'isnt', 'help']"
57, _json={'created_at': 'Mon Mar 09 11:41:31 +0000 2020', 'id': 1236980430227656706,"['text', 'ameenneverything', 'everyone', 'life', 'temporary', 'foodforthought', 'onetogrowon', 'inspirational', 'httpstco1rtz5dwxb6']"
58, _json={'created_at': 'Mon Mar 09 11:41:28 +0000 2020', 'id': 1236980420169707520,"['text', 'rt', 'godsharlygrl', 'life', 'good', 'mindsetnnwhats', 'mindset', 'todaynnsuccess', 'come', 'happy', 'positive', 'mindsetnnsucessn']"
59, _json={'created_at': 'Mon Mar 09 11:41:15 +0000 2020', 'id': 1236980365555838977,"['text', 'salmank35678878', 'sonakshisinha', 'beingsalmankhan', 'yeah', 'dabangg', 'positive']"
60, _json={'created_at': 'Mon Mar 09 11:41:00 +0000 2020', 'id': 1236980303031341056,"['text', 'life', 'good', 'mindsetnnwhats', 'mindset', 'todaynnsuccess', 'come', 'happy', 'positive', 'mindset', 'httpstcod6ynrbpala']"
61, _json={'created_at': 'Mon Mar 09 11:40:08 +0000 2020', 'id': 1236980084390555648,"['text', 'rt', 'leviallison42', 'check', 'infographic', 'made', 'post']"
62, _json={'created_at': 'Mon Mar 09 11:39:40 +0000 2020', 'id': 1236979964542582785,"['text', 'gas', 'brake', 'happy', 'monday', 'folk', 'make', 'great', 'day', 'foodforthought', 'onetogrowon', 'inspirational', 'httpstco7p33ejcqvj']"
63, _json={'created_at': 'Mon Mar 09 11:37:15 +0000 2020', 'id': 1236979359765991424,"['text', 'sa', 'health', 'department', 'step', 'effort', 'find', 'made', 'contact', 'infected', 'citizensnhealth', 'minister', 'httpstcoqdwzthqjjx']"
64, _json={'created_at': 'Mon Mar 09 11:35:12 +0000 2020', 'id': 1236978843895947265,"['text', 'rt', 'dlhampton', 'brain', 'wired', 'notice', 'negative', 'choose', 'work', 'thought', 'way', 'support', 'help']"
65, _json={'created_at': 'Mon Mar 09 11:30:23 +0000 2020', 'id': 1236977630248919040,"['text', 'brain', 'wired', 'notice', 'negative', 'choose', 'work', 'thought', 'way', 'support', 'httpstcod8hs9ounbv']"
66, _json={'created_at': 'Mon Mar 09 11:30:16 +0000 2020', 'id': 1236977600138022912,"['text', 'monday', 'good', 'morning', 'monday']"
67, _json={'created_at': 'Mon Mar 09 11:28:37 +0000 2020', 'id': 1236977183886913536,"['text', 'rt', 'itsarmisha09', 'mondaymotivaton', 'mondaythoughts', 'mondayvibes', 'mondaymood', 'monday', 'success', 'successtrain', 'successstory', 'successquotes']"
