,Created_at,Tweet id,Text
71, _json={'created_at': 'Mon Mar 09 03:47:13 +0000 2020', 'id': 1236861068091125760,"['text', 'remember', 'emotion', 'contagious', 'allow', 'another', 'angry', 'person', 'affect']"
72, _json={'created_at': 'Mon Mar 09 03:41:17 +0000 2020', 'id': 1236859575791505408,"['text', 'remember', 'courtneymaried1', 'made', '100', 'joke', 'shelbys', 'drug', 'use', 'lied', 'somebody', 'age', 'get', 'httpstcozqhi7hreyx']"
73, _json={'created_at': 'Mon Mar 09 02:56:07 +0000 2020', 'id': 1236848208904466432,"['text', 'rt', 'angelaspaniak', 'angry', 'mob', 'meshmaimed', 'woman', 'livesdestroyed', 'toxicplastic', 'body', 'h']"
74, _json={'created_at': 'Mon Mar 09 02:54:27 +0000 2020', 'id': 1236847791411888134,"['text', 'ever', 'victim']"
75, _json={'created_at': 'Mon Mar 09 02:37:43 +0000 2020', 'id': 1236843578820677632,"['text', 'never', 'make', 'decision', 'youre', 'angry', 'never', 'make', 'promise', 'youre', 'happy', 'wisewords']"
76, _json={'created_at': 'Mon Mar 09 02:14:51 +0000 2020', 'id': 1236837825737297922,"['text', 'kevlav23', 'pkells21', 'even', 'fucking', 'bother', 'angry']"
77, _json={'created_at': 'Mon Mar 09 02:10:16 +0000 2020', 'id': 1236836672131575808,"['text', 'levinejonathan', 'god', 'earth', 'would', 'vote', 'pathetic']"
78, _json={'created_at': 'Mon Mar 09 01:55:17 +0000 2020', 'id': 1236832899086848001,"['text', 'ssdd', 'fix', 'buggy', 'shit', 'sledgehammergames', 'activision', 'angry', 'ps4sharenhttpstcou3yai8v14x']"
79, _json={'created_at': 'Mon Mar 09 01:53:47 +0000 2020', 'id': 1236832523503763456,"['text', 'hey', 'hey', 'pissed', 'ghostrider', 'marvel', 'enjoy', 'nnnart', 'artistsoninstagram', 'artist', 'ink', 'inkd', 'httpstcoe9crgbxsdb']"
80, _json={'created_at': 'Mon Mar 09 00:11:05 +0000 2020', 'id': 1236806678848339974,"['text', 'wow']"
81, _json={'created_at': 'Mon Mar 09 00:09:02 +0000 2020', 'id': 1236806164194582528,"['text', 'rt', 'thetwinpowers', 'getting', 'angry', 'frustrated', 'provides', 'two', 'opportunity', 'resolve', 'problem', 'hand', 'clear', 'past', 'issue', 'nnnngrow']"
82, _json={'created_at': 'Sun Mar 08 23:37:07 +0000 2020', 'id': 1236798131355955200,"['text', 'angry', 'disappointed', 'realjoeswash', 'dancingonice', 'perrikiely', 'robbed', 'fix', 'nnangry', 'fix']"
83, _json={'created_at': 'Sun Mar 08 23:05:11 +0000 2020', 'id': 1236790093567922182,"['text', 'gachalife', 'gacha', 'angry', 'shipping', 'ruin', 'gachagirlnwhen', 'gachatuber', 'ruin', 'gay', 'ship', 'httpstcopo3l25g0yy']"
84, _json={'created_at': 'Sun Mar 08 23:03:24 +0000 2020', 'id': 1236789643573518336,"['text', 'sneak', 'preview', 'wootapes', 'vol', '3', 'beat', 'hip', 'hop', 'dark', 'angry', 'youthedonsman', 'httpstcooq7vhtojj2']"
85, _json={'created_at': 'Sun Mar 08 23:00:16 +0000 2020', 'id': 1236788857263226881,"['text', 'rt', 'spencerkarter', 'httpstcosbqqqhgyll', 'angry', 'message', 'susanwojcicki']"
86, _json={'created_at': 'Sun Mar 08 22:52:08 +0000 2020', 'id': 1236786809297756160,"['text', 'getting', 'angry', 'frustrated', 'provides', 'two', 'opportunity', 'resolve', 'problem', 'hand', 'clear', 'past', 'issue', 'nn', 'httpstcowkpkzmfytj']"
87, _json={'created_at': 'Sun Mar 08 22:50:17 +0000 2020', 'id': 1236786342572498944,"['text', 'drive', 'slower', 'person', 'behind', 'fast', 'lane', 'reason']"
88, _json={'created_at': 'Sun Mar 08 22:10:33 +0000 2020', 'id': 1236776343746027522,"['text', 'rt', 'spencerkarter', 'httpstcosbqqqhgyll', 'angry', 'message', 'susanwojcicki']"
89, _json={'created_at': 'Sun Mar 08 21:26:20 +0000 2020', 'id': 1236765219101294594,"['text', 'rt', 'spencerkarter', 'httpstcosbqqqhgyll', 'angry', 'message', 'susanwojcicki']"
90, _json={'created_at': 'Sun Mar 08 21:24:31 +0000 2020', 'id': 1236764761666306049,"['text', 'maul', 'candy', 'nnmaul', 'rediscovers', 'life', 'darthmaul', 'darth', 'raypark', 'phantommenace', 'starwars', 'thephantommenace', 'httpstcocxhbasei2r']"
91, _json={'created_at': 'Sun Mar 08 21:13:52 +0000 2020', 'id': 1236762080574951427,"['text', 'dear', 'human', 'world', 'got', 'shit', 'deal', 'easy', 'get', 'angry', 'others', 'happensnnplease', 'b', 'httpstco65kwdiy0kw']"
92, _json={'created_at': 'Sun Mar 08 21:04:25 +0000 2020', 'id': 1236759702400159744,"['text', 'rt', 'freedom4horses', 'secured', '21', 'million', 'mass', 'roundup', 'plan', 'gt', 'humanesociety', 'aspca', 'returntofreedom', 'beltwaybee']"
93, _json={'created_at': 'Sun Mar 08 21:00:24 +0000 2020', 'id': 1236758689740206093,"['text', 'httpstcosbqqqhgyll', 'angry', 'message', 'susanwojcicki']"
94, _json={'created_at': 'Sun Mar 08 20:19:01 +0000 2020', 'id': 1236748276340346881,"['text', 'free', 'recover', 'docfilm', 'stream', 'free', 'right', 'nowon', 'website']"
95, _json={'created_at': 'Sun Mar 08 20:14:27 +0000 2020', 'id': 1236747128833105920,"['text', 'donnabrazile', 'know', 'angry', 'always', 'yelling', 'pointing', 'finger', 'httpstcoupcfvurf1p']"
96, _json={'created_at': 'Sun Mar 08 19:27:30 +0000 2020', 'id': 1236735311415111680,"['text', 'verbally', 'attacked', 'small', 'group', 'caucasian', 'farmer', 'marketi', 'sit', 'take', 'httpstcogc3hzjj2rs']"
97, _json={'created_at': 'Sun Mar 08 19:17:26 +0000 2020', 'id': 1236732778571542536,"['text', 'maara', 'oshili', 'neh']"
98, _json={'created_at': 'Sun Mar 08 18:58:31 +0000 2020', 'id': 1236728019881992194,"['text', 'rt', 'mkooracle', 'look', 'stunning', '3', 'different', 'attire', 'mix', 'picture', 'native']"
99, _json={'created_at': 'Mon Mar 09 13:57:51 +0000 2020', 'id': 1237014742650281987,"['text', 'nakrissimo', 'love', 'angry', 'user', 'best', 'source', 'feedback']"
100, _json={'created_at': 'Mon Mar 09 13:23:56 +0000 2020', 'id': 1237006204376768512,"['text', 'try', 'keep', 'itpleasant', 'twitter', 'thingswill', 'still', 'anger', 'haiku', 'haikuchallenge', 'micropoetry', 'poetry', 'httpstco39sga9ntlt']"
101, _json={'created_at': 'Mon Mar 09 13:12:47 +0000 2020', 'id': 1237003397699682305,"['text', 'true', 'flownhow', 'flowing', 'nyour', 'energy', 'blocked', 'feel', 'depressed', 'angry', 'stuck']"
102, _json={'created_at': 'Mon Mar 09 13:11:49 +0000 2020', 'id': 1237003154782380032,"['text', 'sleep', 'last', 'night', 'left', 'lunch', 'fridge', 'home', 'angry', 'annoyed', 'understatement']"
103, _json={'created_at': 'Mon Mar 09 13:10:15 +0000 2020', 'id': 1237002761507651586,"['text', 'rt', 'igroyal', 'serial', 'maniac', 'ragged', 'suit']"
104, _json={'created_at': 'Mon Mar 09 12:59:41 +0000 2020', 'id': 1237000104059551744,"['text', 'serial', 'maniac', 'ragged', 'suit']"
105, _json={'created_at': 'Mon Mar 09 12:34:30 +0000 2020', 'id': 1236993767065948162,"['text', 'facebook', 'fbengineering', 'facebookapp', 'long', 'time', 'property', 'im', 'httpstcog8yltw8r1r']"
106, _json={'created_at': 'Mon Mar 09 12:31:59 +0000 2020', 'id': 1236993133617065985,"['text', 'rt', 'manbeast01', 'hey', 'hey', 'pissed', 'ghostrider', 'marvel', 'enjoy', 'nnnart', 'artistsoninstagram', 'artist', 'ink', 'inkd', 'skull', 'fir']"
107, _json={'created_at': 'Mon Mar 09 12:15:56 +0000 2020', 'id': 1236989092661022720,"['text', 'leave', 'skyuk', 'broadband', 'slow', 'nthey', 'upgraded', 'superfast', 'broadband', 'httpstcowzjrjhebpm']"
108, _json={'created_at': 'Mon Mar 09 11:09:35 +0000 2020', 'id': 1236972393442217990,"['text', 'rt', 'theshogbamu', 'mkooracle', 'femitemade', 'nkeep', 'picture', 'secret', 'nkillthe3challenge', 'angrynnby', 'way', 'cant', 'stun']"
109, _json={'created_at': 'Mon Mar 09 10:22:09 +0000 2020', 'id': 1236960460148051968,"['text', 'good', 'sleep', 'angry', 'httpstcoucsgpgjydz', 'good', 'sleep', 'angry']"
110, _json={'created_at': 'Mon Mar 09 09:10:01 +0000 2020', 'id': 1236942305434591232,"['text', 'rt', 'waheedkakafsd', 'someone', 'stop', 'getting', 'angry', 'onnyou', 'clear', 'lost', 'yournimportance', 'life']"
111, _json={'created_at': 'Mon Mar 09 08:15:16 +0000 2020', 'id': 1236928526743461891,"['text', 'monday', 'morning', 'worst', 'arent', 'share', 'moan', 'moanrantwhine', 'rant', 'whine', 'moan', 'moanday', 'angry', 'fedup', 'tweetitout']"
112, _json={'created_at': 'Mon Mar 09 08:11:58 +0000 2020', 'id': 1236927695549849600,"['text', 'rt', 'waheedkakafsd', 'someone', 'stop', 'getting', 'angry', 'onnyou', 'clear', 'lost', 'yournimportance', 'life']"
113, _json={'created_at': 'Mon Mar 09 07:38:17 +0000 2020', 'id': 1236919218773336064,"['text', 'mkooracle', 'femitemade', 'nkeep', 'picture', 'secret', 'nkillthe3challenge', 'angrynnby', 'way', 'cant', 'stun', 'httpstconqiziimybo']"
114, _json={'created_at': 'Mon Mar 09 06:27:39 +0000 2020', 'id': 1236901444198023169,"['text', 'rt', 'tronblade', 'anybody', 'become', 'angry', 'easy']"
115, _json={'created_at': 'Mon Mar 09 06:10:08 +0000 2020', 'id': 1236897034885627905,"['text', 'im', 'forcedblackmailed', 'writing', 'sincere', 'thank', 'email', 'someone', 'absolutely', 'zero', 'respect', 'httpstco1i9u367csr']"
116, _json={'created_at': 'Mon Mar 09 05:34:27 +0000 2020', 'id': 1236888056982011904,"['text', 'anger', 'consequence', 'httpstcombfndu2ei5', 'anger', 'angry']"
117, _json={'created_at': 'Mon Mar 09 04:52:30 +0000 2020', 'id': 1236877499986071552,"['text', 'rt', 'jamieaustinyt', 'remember', 'courtneymaried1', 'made', '100', 'joke', 'shelbys', 'drug', 'use', 'lied', 'somebody', 'age', 'get']"
118, _json={'created_at': 'Mon Mar 09 04:10:16 +0000 2020', 'id': 1236866871757918208,"['text', 'try', 'calm', 'man']"
119, _json={'created_at': 'Mon Mar 09 04:10:02 +0000 2020', 'id': 1236866811892621312,"['text', 'jamieaustinyt', 'courtneymaried1', 'quick', 'question', 'message', 'month', 'old', 'still', 'angry', 'httpstcor6dxqfq2va']"
120, _json={'created_at': 'Mon Mar 09 03:47:13 +0000 2020', 'id': 1236861068091125760,"['text', 'remember', 'emotion', 'contagious', 'allow', 'another', 'angry', 'person', 'affect']"
121, _json={'created_at': 'Mon Mar 09 03:41:17 +0000 2020', 'id': 1236859575791505408,"['text', 'remember', 'courtneymaried1', 'made', '100', 'joke', 'shelbys', 'drug', 'use', 'lied', 'somebody', 'age', 'get', 'httpstcozqhi7hreyx']"
