,Created_at,Tweet id,Text
83, _json={'created_at': 'Mon Mar 09 14:28:28 +0000 2020', 'id': 1237022447259525120,"['text', 'RT', 'Fear', 'be', 'the', 'single', 'biggest', 'thing', 'that', 'hold', 'us', 'back', 'amp', 'be', 'an', 'essential', 'step', 'in', 'achieve', 'our', 'goals', 'nTo', 'move', 'past', 'your', 'fea']"
84, _json={'created_at': 'Mon Mar 09 14:28:01 +0000 2020', 'id': 1237022333954445312,"['text', 'RT', 'Fear', 'be', 'the', 'single', 'biggest', 'thing', 'that', 'hold', 'us', 'back', 'amp', 'be', 'an', 'essential', 'step', 'in', 'achieve', 'our', 'goals', 'nTo', 'move', 'past', 'your', 'fea']"
85, _json={'created_at': 'Mon Mar 09 14:27:35 +0000 2020', 'id': 1237022223963209729,"['Our', 'CIO', 's', 'Dr', 'Oussama', 'Himani', 'view', 'on', 'recent', 'and', 'current', 'developments', 'around', 'the', 'economic', 'situation']"
86, _json={'created_at': 'Mon Mar 09 14:26:29 +0000 2020', 'id': 1237021946107363328,"['Fear', 'spread', 'faster', 'than', 'coronavirus', 'n', 'Covid19']"
87, _json={'created_at': 'Mon Mar 09 14:26:29 +0000 2020', 'id': 1237021945532682240,"['text', 'RT', 'Fear', 'FearlessGirl', 'n', 'nMonday']"
88, _json={'created_at': 'Mon Mar 09 14:26:16 +0000 2020', 'id': 1237021892449652736,"['text', 'RT', 'Fear', 'be', 'the', 'single', 'biggest', 'thing', 'that', 'hold', 'us', 'back', 'amp', 'be', 'an', 'essential', 'step', 'in', 'achieve', 'our', 'goals', 'nTo', 'move', 'past', 'your', 'fea']"
89, _json={'created_at': 'Mon Mar 09 14:26:02 +0000 2020', 'id': 1237021831506378752,"['What', 'be', 'you', 'afraid', 'of', 'itiswritten', 'everyword', 'fear', 'phobia', 'trust', 'Psalms']"
90, _json={'created_at': 'Mon Mar 09 14:24:18 +0000 2020', 'id': 1237021395143491584,"['Frozen', 'market', 'Fear', 'and', 'greed', 'drive', 'market', 'Fear', 'be', 'prevail', 'We', 'need', 'sensible', 'leadership', 'and', 'policies', 'right', 'n']"
91, _json={'created_at': 'Mon Mar 09 14:23:49 +0000 2020', 'id': 1237021277044576257,"['text', 'RT', 'Fear', 'be', 'the', 'single', 'biggest', 'thing', 'that', 'hold', 'us', 'back', 'amp', 'be', 'an', 'essential', 'step', 'in', 'achieve', 'our', 'goals', 'nTo', 'move', 'past', 'your', 'fea']"
92, _json={'created_at': 'Mon Mar 09 14:23:33 +0000 2020', 'id': 1237021210392707073,"['text', 'RT', 'Fear', 'be', 'the', 'single', 'biggest', 'thing', 'that', 'hold', 'us', 'back', 'amp', 'be', 'an', 'essential', 'step', 'in', 'achieve', 'our', 'goals', 'nTo', 'move', 'past', 'your', 'fea']"
93, _json={'created_at': 'Mon Mar 09 14:23:18 +0000 2020', 'id': 1237021145716703234,"['Dear', 'America', 'nTons', 'of', 'people', 'ARENT', 'allow', 'this', 'fear', 'monger', 'by', 'the', 'media', 'to', 'stop', 'us', 'from', 'travel', 'and', 'live', 'lif']"
94, _json={'created_at': 'Mon Mar 09 14:23:13 +0000 2020', 'id': 1237021125848322048,"['text', 'RT', 'Fear', 'be', 'the', 'single', 'biggest', 'thing', 'that', 'hold', 'us', 'back', 'amp', 'be', 'an', 'essential', 'step', 'in', 'achieve', 'our', 'goals', 'nTo', 'move', 'past', 'your', 'fea']"
95, _json={'created_at': 'Mon Mar 09 14:22:50 +0000 2020', 'id': 1237021027751694337,"['text', 'RT', 'Fear', 'be', 'the', 'single', 'biggest', 'thing', 'that', 'hold', 'us', 'back', 'amp', 'be', 'an', 'essential', 'step', 'in', 'achieve', 'our', 'goals', 'nTo', 'move', 'past', 'your', 'fea']"
96, _json={'created_at': 'Mon Mar 09 14:21:32 +0000 2020', 'id': 1237020702039031809,"['text', 'RT', 'Fear', 'be', 'the', 'single', 'biggest', 'thing', 'that', 'hold', 'us', 'back', 'amp', 'be', 'an', 'essential', 'step', 'in', 'achieve', 'our', 'goals', 'nTo', 'move', 'past', 'your', 'fea']"
97, _json={'created_at': 'Mon Mar 09 14:21:01 +0000 2020', 'id': 1237020570358812672,"['Fear', 'be', 'the', 'single', 'biggest', 'thing', 'that', 'hold', 'us', 'back', 'amp', 'be', 'an', 'essential', 'step', 'in', 'achieve', 'our', 'goals', 'nTo', 'move', 'past', 'yo']"
98, _json={'created_at': 'Mon Mar 09 14:20:53 +0000 2020', 'id': 1237020538037350402,"['text', 'RT', '16', 'more', 'reason', 'to', 'vote', 'for', 'JoeBiden', 'or', 'BernieSanders', 'n', 'oh']"
99, _json={'created_at': 'Mon Mar 09 14:20:13 +0000 2020', 'id': 1237020368876924931,"['text', 'RT', 'Seeing', 'no', 'one', 'will', 'say', 'it', 'n', 'nI', 'will', 'n', 'nThe', 'coronavirus', 'be', 'a', 'man', 'make', 'fear', 'pandemic', 'spread', 'on', 'purpose', 'by', 'the', 'FakeNewsMedia']"
100, _json={'created_at': 'Mon Mar 09 10:34:09 +0000 2020', 'id': 1236963477996134406,"['SamsKhan100', 'Yes', 'This', 'twist', 'be', 'call', 'islamic', 'feminism']"
101, _json={'created_at': 'Mon Mar 09 08:26:44 +0000 2020', 'id': 1236931413976309760,"['bro', 'i', 'm', 'finna', 'turn', '20', 'in', '3', 'months', 'i', 'm', 'disgust']"
102, _json={'created_at': 'Sun Mar 08 21:51:03 +0000 2020', 'id': 1236771435735126017,"['i', 'honestly', 'can', 't', 'watch', 'this', 'rabid', 'antisemite', 'and', 'the', 'crazy', 'old', 'jew', 'who', 'like', 'it', 'or', 'not', 'be', 'still', 'a', 'Jew', 'embrac']"
103, _json={'created_at': 'Sun Mar 08 14:15:03 +0000 2020', 'id': 1236656682136207360,"['Why', 'We', 'Love', 'to', 'Be', 'Grossed', 'Out']"
104, _json={'created_at': 'Sun Mar 08 14:14:30 +0000 2020', 'id': 1236656543619260418,"['LMFAOO', 'Disgust']"
105, _json={'created_at': 'Sun Mar 08 04:34:14 +0000 2020', 'id': 1236510514135564288,"['When', 'a', 'company', 'identify', 'its', 'CFO', 'they', 'want', 'someone', 'with', 'relevant', 'experience', 'a', 'CA', 'topper', 'may', 'be', 'At', 'the', 'same', 'time']"
