,Created_at,Tweet id,Text
61, _json={'created_at': 'Mon Mar 09 15:21:06 +0000 2020', 'id': 1237035691114143745,"['text', 'rt', 'allthingsthethe', 'get', 'excited', 'trouser', 'onnhttpstcoixgbwqzw53']"
62, _json={'created_at': 'Mon Mar 09 15:21:06 +0000 2020', 'id': 1237035690958954497,"['text', 'rt', 'imartinezp', 'today', 'march', '9', 'nget', 'ready', 'new', 'information', 'working', 'nnmy', 'brother', 'big', 'dream']"
63, _json={'created_at': 'Mon Mar 09 15:21:06 +0000 2020', 'id': 1237035689679532033,"['text', 'rt', 'aryaoffl', 'really', 'excited', 'one', 'wait', 'show', 'teaser', 'teddyteaser', 'tomorrow', '11am', 'brother', 'shaktiraja']"
64, _json={'created_at': 'Mon Mar 09 15:21:05 +0000 2020', 'id': 1237035687255445505,"['text', 'atlanta', 'next', 'week', 'im', 'soooo', 'excited', 'lol', 'never']"
65, _json={'created_at': 'Mon Mar 09 15:19:48 +0000 2020', 'id': 1237035364411297797,"['text', 'rt', 'vispat4', 'ek', 'trailer', 'samantar', 'mxplayer', 'swwapniljoshi', 'daadus', 'back', 'kuch', 'alag', 'excited', 'watch']"
66, _json={'created_at': 'Mon Mar 09 15:19:36 +0000 2020', 'id': 1237035312326590466,"['text', 'rt', 'burencyofficial', 'according', 'roadmap']"
67, _json={'created_at': 'Mon Mar 09 15:19:02 +0000 2020', 'id': 1237035171590705159,"['text', 'rt', 'vispat4', 'ek', 'trailer', 'samantar', 'mxplayer', 'swwapniljoshi', 'daadus', 'back', 'kuch', 'alag', 'excited', 'watch']"
68, _json={'created_at': 'Mon Mar 09 15:18:55 +0000 2020', 'id': 1237035141563891712,"['text', 'rt', 'burencyofficial', 'according', 'roadmap']"
69, _json={'created_at': 'Mon Mar 09 15:18:23 +0000 2020', 'id': 1237035006704394240,"['text', 'rt', 'northwest200', 'always', 'get', 'excited', 'banner', 'appears', 'metropole', 'corner', 'know', 'thing', 'getting', 'closer', 'pas']"
70, _json={'created_at': 'Mon Mar 09 15:18:18 +0000 2020', 'id': 1237034985347067906,"['text', 'rt', 'burencyofficial', 'according', 'roadmap']"
71, _json={'created_at': 'Mon Mar 09 15:17:54 +0000 2020', 'id': 1237034887724572675,"['text', 'rt', 'burencyofficial', 'according', 'roadmap']"
72, _json={'created_at': 'Mon Mar 09 15:16:11 +0000 2020', 'id': 1237034455086387203,"['text', 'mark', 'calendar']"
73, _json={'created_at': 'Mon Mar 09 15:15:59 +0000 2020', 'id': 1237034403726946304,"['text', 'rt', 'trollcinema', 'msdhoni', 'considered', 'team', 'india', 't20', 'world', 'cup', 'ipl2020', 'performance', 'cskn', 'indian', 'team', 'selec']"
74, _json={'created_at': 'Mon Mar 09 15:13:48 +0000 2020', 'id': 1237033854428254208,"['text', 'ek', 'trailer', 'samantar', 'mxplayer', 'swwapniljoshi', 'daadus', 'back', 'kuch', 'alag', 'excited', 'watch']"
75, _json={'created_at': 'Mon Mar 09 15:11:52 +0000 2020', 'id': 1237033368790818822,"['text', 'never', 'excited', 'work', 'ahhhhhhh', 'excited']"
76, _json={'created_at': 'Mon Mar 09 15:07:41 +0000 2020', 'id': 1237032314221232128,"['text', 'rt', 'burencyofficial', 'according', 'roadmap']"
77, _json={'created_at': 'Mon Mar 09 15:04:51 +0000 2020', 'id': 1237031603643301889,"['text', 'get', 'new', 'iphone', '11', 'excited', 'mondayvibes']"
78, _json={'created_at': 'Mon Mar 09 15:02:07 +0000 2020', 'id': 1237030913323778049,"['text', 'pernicegiovann1', 'hour', 'till', 'see', 'gorgeous', 'talented', 'performer', 'excited', 'httpstcoo6xbkqq7ks']"
79, _json={'created_at': 'Mon Mar 09 14:59:06 +0000 2020', 'id': 1237030152984563712,"['text', 'rt', 'liftshare', 'extra']"
80, _json={'created_at': 'Mon Mar 09 14:58:37 +0000 2020', 'id': 1237030034348613634,"['text', 'rt', 'nottmprimary', 'nottmprimary', 'started', 'amazing', '4', 'week', 'art', 'project', 'nottmcontemp', 'v21artspace', 'nwe', 'creating']"
81, _json={'created_at': 'Mon Mar 09 14:57:41 +0000 2020', 'id': 1237029799987752960,"['text', 'rt', 'amberayesh', 'pretty', 'proud', '8', 'year', 'old', 'putting', 'together', 'proud', 'coachlynette', 'accomplis']"
82, _json={'created_at': 'Mon Mar 09 14:55:11 +0000 2020', 'id': 1237029168484777984,"['text', 'idecide', 'album', 'delivered', 'kanina', 'hindi', 'ko', 'pa', 'nabuksan', 'ang', 'box', 'post', 'tomorrow', 'excited', 'bough', 'httpstcornohe44u7e']"
83, _json={'created_at': 'Mon Mar 09 14:54:09 +0000 2020', 'id': 1237028910006599681,"['text', 'rt', 'trollcinema', 'msdhoni', 'considered', 'team', 'india', 't20', 'world', 'cup', 'ipl2020', 'performance', 'cskn', 'indian', 'team', 'selec']"
84, _json={'created_at': 'Mon Mar 09 14:53:39 +0000 2020', 'id': 1237028782764101632,"['text', 'neighbourstv', 'going', 'good', 'excitednnneighbours']"
85, _json={'created_at': 'Mon Mar 09 14:53:16 +0000 2020', 'id': 1237028686957809666,"['text', 'rt', 'burencyofficial', 'according', 'roadmap']"
86, _json={'created_at': 'Mon Mar 09 14:53:16 +0000 2020', 'id': 1237028686601293824,"['text', 'rt', 'autocabgpc', 'digitalcityawards', '2020', 'around', 'corner', 'cant', 'wait', 'see', 'nnif', 'havent', 'bought']"
87, _json={'created_at': 'Mon Mar 09 14:52:22 +0000 2020', 'id': 1237028458921963520,"['text', 'rt', 'burencyofficial', 'according', 'roadmap']"
88, _json={'created_at': 'Mon Mar 09 14:52:04 +0000 2020', 'id': 1237028383864864769,"['text', 'rt', 'burencyofficial', 'according', 'roadmap']"
89, _json={'created_at': 'Mon Mar 09 14:51:59 +0000 2020', 'id': 1237028361974755328,"['text', 'rt', 'burencyofficial', 'according', 'roadmap']"
90, _json={'created_at': 'Mon Mar 09 14:51:15 +0000 2020', 'id': 1237028180038430720,"['text', 'rt', 'burencyofficial', 'according', 'roadmap']"
91, _json={'created_at': 'Mon Mar 09 14:50:44 +0000 2020', 'id': 1237028051256475650,"['text', 'rt', 'burencyofficial', 'according', 'roadmap']"
92, _json={'created_at': 'Mon Mar 09 14:50:25 +0000 2020', 'id': 1237027968989515776,"['text', 'rt', 'burencyofficial', 'according', 'roadmap']"
93, _json={'created_at': 'Mon Mar 09 14:50:06 +0000 2020', 'id': 1237027890111397888,"['text', 'rt', 'burencyofficial', 'according', 'roadmap']"
94, _json={'created_at': 'Mon Mar 09 14:49:46 +0000 2020', 'id': 1237027804686024704,"['text', 'rt', 'burencyofficial', 'according', 'roadmap']"
95, _json={'created_at': 'Mon Mar 09 14:49:26 +0000 2020', 'id': 1237027723102621697,"['text', 'rt', 'burencyofficial', 'according', 'roadmap']"
96, _json={'created_at': 'Mon Mar 09 14:48:19 +0000 2020', 'id': 1237027439164952577,"['text', 'rt', 'burencyofficial', 'according', 'roadmap']"
97, _json={'created_at': 'Mon Mar 09 14:44:01 +0000 2020', 'id': 1237026361136623616,"['text', 'rt', 'chatsworthschls', 'delighted', 'announce', 'mr', 'robert', 'bannon', 'appointed', 'new', 'head', 'hall', 'school', 'wimbledon', 'hsws']"
98, _json={'created_at': 'Mon Mar 09 14:42:22 +0000 2020', 'id': 1237025943434285056,"['text', 'rt', 'burencyofficial', 'according', 'roadmap']"
99, _json={'created_at': 'Mon Mar 09 14:42:09 +0000 2020', 'id': 1237025889784922113,"['text', 'rt', 'burencyofficial', 'according', 'roadmap']"
100, _json={'created_at': 'Mon Mar 09 14:41:57 +0000 2020', 'id': 1237025837817487361,"['text', 'rt', 'burencyofficial', 'according', 'roadmap']"
