,Created_at,Tweet id,Text
55, _json={'created_at': 'Mon Mar 09 15:02:40 +0000 2020', 'id': 1237031050733387776,"['text', 'rt', 'billkristol', 'white', 'house', 'official', 'arefrustrated', 'attrumps', 'consistent', 'bid', 'downplay', 'severity', 'outbreakna', 'crazy', 'id']"
56, _json={'created_at': 'Mon Mar 09 15:02:36 +0000 2020', 'id': 1237031035910721538,"['text', 'rt', 'armaniiii6', 'age', '15']"
57, _json={'created_at': 'Mon Mar 09 15:02:36 +0000 2020', 'id': 1237031035373846528,"['text', 'rt', 'collinsterol', 'declare', 'ive', 'joy', 'always']"
58, _json={'created_at': 'Mon Mar 09 15:02:34 +0000 2020', 'id': 1237031025726767106,"['text', 'frustration', 'inside', 'white', 'house', 'mixed', 'coronavirus', 'messaging', 'nbc', 'news', 'xxx', 'thats', 'happens', 'lie', 'httpstcoi9bylazvjk']"
59, _json={'created_at': 'Mon Mar 09 15:02:33 +0000 2020', 'id': 1237031025118568448,"['text', 'rt', 'billkristol', 'white', 'house', 'official', 'arefrustrated', 'attrumps', 'consistent', 'bid', 'downplay', 'severity', 'outbreakna', 'crazy', 'id']"
60, _json={'created_at': 'Mon Mar 09 15:02:32 +0000 2020', 'id': 1237031019384987654,"['text', 'rt', 'thekhbri', 'loving', 'asim', 'trending', 'youtube', 'well', 'twitternnand', 'look', 'chuklians', 'insecurity', 'amp', 'frustration']"
61, _json={'created_at': 'Mon Mar 09 15:02:27 +0000 2020', 'id': 1237030997738156032,"['text', 'rt', 'mehekf', 'lashed', 'frustration', 'sale', 'guy', 'bank']"
62, _json={'created_at': 'Mon Mar 09 15:02:27 +0000 2020', 'id': 1237030996836528129,"['text', 'happy', 'motivationmonday', 'youre', 'business', 'owner']"
63, _json={'created_at': 'Mon Mar 09 15:02:27 +0000 2020', 'id': 1237030996215599104,"['text', 'rt', 'billkristol', 'white', 'house', 'official', 'arefrustrated', 'attrumps', 'consistent', 'bid', 'downplay', 'severity', 'outbreakna', 'crazy', 'id']"
64, _json={'created_at': 'Mon Mar 09 15:02:26 +0000 2020', 'id': 1237030994701680641,"['text', 'rt', 'msnbc', 'white', 'house', 'official', 'acknowledge', 'president', 'trump', 'wavelength', 'team', 'regarding', 'coronavirus', 'messaging']"
65, _json={'created_at': 'Mon Mar 09 15:02:26 +0000 2020', 'id': 1237030992012906496,"['text', 'rt', 'msnbc', 'im', 'battling', 'mixed', 'message', 'federal', 'government']"
66, _json={'created_at': 'Mon Mar 09 15:02:18 +0000 2020', 'id': 1237030959049871360,"['text', 'rt', 'thekhbri', 'chukla', 'industry', '10', 'year', 'nnstill', 'asim', 'crossed', 'insta', 'followernstill', 'asim', 'got', 'big', 'projectsnstill', 'asim', 'nomin']"
67, _json={'created_at': 'Mon Mar 09 15:02:17 +0000 2020', 'id': 1237030955119853568,"['text', 'bernie', 'trying', 'burn', 'house', 'anger', 'amp', 'frustration', 'httpstcokr9xasmunh']"
68, _json={'created_at': 'Mon Mar 09 15:02:10 +0000 2020', 'id': 1237030926493855744,"['text', 'sorry', 'bc', 'uni', 'frustration', 'whats', 'happening', 'france', 'nbut', 'im', 'glad', 'cna', 'bring', 'haiky', 'httpstco6n5yiaspsk']"
69, _json={'created_at': 'Mon Mar 09 15:01:59 +0000 2020', 'id': 1237030881841143808,"['text', 'rt', 'msnbc', 'im', 'battling', 'mixed', 'message', 'federal', 'government']"
70, _json={'created_at': 'Mon Mar 09 15:01:52 +0000 2020', 'id': 1237030852967751681,"['text', 'rt', 'gbrew24', 'move', 'response', 'year', 'frustration', 'opecrussia', 'cut']"
71, _json={'created_at': 'Mon Mar 09 15:01:50 +0000 2020', 'id': 1237030842217762817,"['text', 'rt', 'abdbozkurt', 'russia', 'tv', 'run', 'footage', 'showing', 'putin', 'made', 'turkey', 'president', 'erdogan', 'wait', 'frustration', 'kremlin', 'greeting']"
72, _json={'created_at': 'Mon Mar 09 15:01:35 +0000 2020', 'id': 1237030781933019142,"['text', 'rt', 'virgogoddess915', 'heal', 'ever', 'give', 'sarcastic', 'tone', 'uplifting', 'message', 'heal', 'never', 'make', 'anyone']"
73, _json={'created_at': 'Mon Mar 09 15:01:31 +0000 2020', 'id': 1237030761946963968,"['text', 'rt', 'billkristol', 'white', 'house', 'official', 'arefrustrated', 'attrumps', 'consistent', 'bid', 'downplay', 'severity', 'outbreakna', 'crazy', 'id']"
74, _json={'created_at': 'Mon Mar 09 15:01:30 +0000 2020', 'id': 1237030758742622208,"['text', 'rt', 'billkristol', 'white', 'house', 'official', 'arefrustrated', 'attrumps', 'consistent', 'bid', 'downplay', 'severity', 'outbreakna', 'crazy', 'id']"
75, _json={'created_at': 'Mon Mar 09 15:01:23 +0000 2020', 'id': 1237030729252589568,"['text', 'rt', 'gbrew24', 'move', 'response', 'year', 'frustration', 'opecrussia', 'cut']"
76, _json={'created_at': 'Mon Mar 09 15:01:19 +0000 2020', 'id': 1237030710906667008,"['text', 'parisdennard', 'donnabrazile', 'gopchairwoman', 'realdonaldtrump', 'watching', 'sound', 'awesome', 'anger', 'f', 'httpstcothebtz9jll']"
77, _json={'created_at': 'Mon Mar 09 15:01:18 +0000 2020', 'id': 1237030710273126406,"['text', 'rt', 'kiwimemer', 'r', 'ppl', 'try', 'befriend', 'artist', 'become', 'frustrated', 'dont', 'get', 'free', 'art', 'true', 'frustration', 'frie']"
78, _json={'created_at': 'Mon Mar 09 15:01:15 +0000 2020', 'id': 1237030697266810880,"['text', 'cw', 'sadpostnni', 'feel', 'utterly', 'empty']"
79, _json={'created_at': 'Mon Mar 09 15:01:12 +0000 2020', 'id': 1237030685367566337,"['text', 'rt', 'truthtemptress', 'httpstcocxwsefjmuonaoc', '2017', 'like', 'say', 'president', 'trumpwhat', 'made', 'communication', 'effective']"
